panel	source_file	record_type	iteration	day1_rho	day7_rho	day14_rho	mean_rho	min_rho	transition_rho	same_transition_programs	statistic	real_value	null_mean	null_q95	empirical_one_sided_p	null_percentile	permutations	deleted_from	deleted_participant	all_days_positive
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3792.0	0.857142857142857	-0.107142857142857	0.571428571428571	0.440476190476191	-0.107142857142857	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3793.0	0.75	0.25	0.714285714285714	0.571428571428572	0.25	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3794.0	0.714285714285714	0.642857142857143	0.714285714285714	0.690476190476191	0.642857142857143	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3795.0	0.857142857142857	0.678571428571429	0.75	0.761904761904762	0.678571428571429	0.678571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3796.0	0.607142857142857	0.571428571428571	0.0714285714285714	0.416666666666667	0.0714285714285714	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3797.0	0.785714285714286	0.75	0.821428571428571	0.785714285714286	0.75	0.428571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3798.0	0.5	0.821428571428571	0.464285714285714	0.595238095238095	0.464285714285714	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3799.0	0.714285714285714	0.892857142857143	0.428571428571429	0.678571428571429	0.428571428571429	0.964285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3800.0	0.821428571428571	0.714285714285714	0.178571428571429	0.571428571428571	0.178571428571429	0.785714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3801.0	0.5	0.392857142857143	0.214285714285714	0.369047619047619	0.214285714285714	-0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3802.0	0.392857142857143	0.392857142857143	-0.75	0.0119047619047619	-0.75	-0.0357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3803.0	0.892857142857143	0.678571428571429	0.285714285714286	0.619047619047619	0.285714285714286	0.107142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3804.0	0.714285714285714	0.857142857142857	0.571428571428571	0.714285714285714	0.571428571428571	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3805.0	0.892857142857143	0.571428571428571	0.5	0.654761904761905	0.5	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3806.0	0.678571428571429	0.571428571428571	-0.0357142857142857	0.404761904761905	-0.0357142857142857	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3807.0	0.642857142857143	0.5	-0.0357142857142857	0.369047619047619	-0.0357142857142857	0.642857142857143	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3808.0	0.821428571428571	0.714285714285714	0.571428571428571	0.702380952380952	0.571428571428571	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3809.0	0.285714285714286	0.142857142857143	0.821428571428571	0.416666666666667	0.142857142857143	0.107142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3810.0	0.75	-0.0714285714285714	0.0	0.226190476190476	-0.0714285714285714	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3811.0	0.928571428571429	-0.821428571428571	-0.178571428571429	-0.0238095238095238	-0.821428571428571	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3812.0	0.892857142857143	0.75	-0.0714285714285714	0.523809523809524	-0.0714285714285714	0.607142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3813.0	0.607142857142857	0.321428571428571	0.357142857142857	0.428571428571429	0.321428571428571	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3814.0	0.642857142857143	0.357142857142857	0.142857142857143	0.380952380952381	0.142857142857143	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3815.0	0.928571428571429	0.107142857142857	0.357142857142857	0.464285714285714	0.107142857142857	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3816.0	0.928571428571429	0.714285714285714	0.5	0.714285714285714	0.5	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3817.0	0.821428571428571	0.428571428571429	0.392857142857143	0.547619047619048	0.392857142857143	1.0	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3818.0	0.857142857142857	0.75	0.964285714285714	0.857142857142857	0.75	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3819.0	0.642857142857143	0.464285714285714	0.428571428571429	0.511904761904762	0.428571428571429	0.178571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3820.0	0.285714285714286	-0.357142857142857	0.178571428571429	0.0357142857142857	-0.357142857142857	0.0714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3821.0	0.857142857142857	0.642857142857143	0.428571428571429	0.642857142857143	0.428571428571429	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3822.0	0.821428571428571	-0.0714285714285714	-0.142857142857143	0.202380952380952	-0.142857142857143	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3823.0	0.964285714285714	-0.214285714285714	0.178571428571429	0.30952380952381	-0.214285714285714	0.678571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3824.0	0.785714285714286	0.857142857142857	0.857142857142857	0.833333333333333	0.785714285714286	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3825.0	0.892857142857143	0.607142857142857	0.0	0.5	0.0	0.357142857142857	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3826.0	0.25	0.178571428571429	0.464285714285714	0.297619047619048	0.178571428571429	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3827.0	0.714285714285714	0.607142857142857	0.964285714285714	0.761904761904762	0.607142857142857	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3828.0	0.535714285714286	0.464285714285714	0.392857142857143	0.464285714285714	0.392857142857143	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3829.0	0.857142857142857	0.321428571428571	-0.0357142857142857	0.380952380952381	-0.0357142857142857	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3830.0	0.964285714285714	0.928571428571429	0.892857142857143	0.928571428571428	0.892857142857143	0.571428571428571	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3831.0	0.5	-0.178571428571429	-0.285714285714286	0.0119047619047619	-0.285714285714286	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3832.0	0.857142857142857	0.75	0.821428571428571	0.80952380952381	0.75	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3833.0	0.928571428571429	0.714285714285714	0.5	0.714285714285714	0.5	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3834.0	0.714285714285714	0.678571428571429	0.392857142857143	0.595238095238095	0.392857142857143	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3835.0	0.964285714285714	0.75	0.25	0.654761904761905	0.25	0.892857142857143	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3836.0	0.321428571428571	0.714285714285714	0.642857142857143	0.55952380952381	0.321428571428571	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3837.0	0.75	0.857142857142857	0.857142857142857	0.821428571428572	0.75	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3838.0	0.75	0.892857142857143	0.464285714285714	0.702380952380953	0.464285714285714	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3839.0	0.857142857142857	0.142857142857143	0.714285714285714	0.571428571428572	0.142857142857143	0.642857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3840.0	0.892857142857143	0.5	0.0357142857142857	0.476190476190476	0.0357142857142857	0.785714285714286	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3841.0	0.642857142857143	0.392857142857143	-0.0357142857142857	0.333333333333333	-0.0357142857142857	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3842.0	0.571428571428571	0.928571428571429	0.535714285714286	0.678571428571429	0.535714285714286	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3843.0	0.392857142857143	0.428571428571429	0.214285714285714	0.345238095238095	0.214285714285714	0.0	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3844.0	0.857142857142857	0.392857142857143	0.392857142857143	0.547619047619048	0.392857142857143	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3845.0	0.714285714285714	-0.0714285714285714	0.428571428571429	0.357142857142857	-0.0714285714285714	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3846.0	0.857142857142857	-0.0357142857142857	0.214285714285714	0.345238095238095	-0.0357142857142857	0.678571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3847.0	0.321428571428571	-0.107142857142857	-0.107142857142857	0.0357142857142857	-0.107142857142857	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3848.0	0.964285714285714	0.821428571428571	0.571428571428571	0.785714285714286	0.571428571428571	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3849.0	0.428571428571429	0.142857142857143	-0.214285714285714	0.119047619047619	-0.214285714285714	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3850.0	0.571428571428571	0.642857142857143	0.571428571428571	0.595238095238095	0.571428571428571	0.321428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3851.0	0.857142857142857	0.107142857142857	0.178571428571429	0.380952380952381	0.107142857142857	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3852.0	0.5	0.392857142857143	0.285714285714286	0.392857142857143	0.285714285714286	0.107142857142857	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3853.0	0.75	0.5	-0.0714285714285714	0.392857142857143	-0.0714285714285714	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3854.0	0.571428571428571	0.285714285714286	0.107142857142857	0.321428571428571	0.107142857142857	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3855.0	0.857142857142857	0.892857142857143	0.25	0.666666666666667	0.25	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3856.0	0.892857142857143	0.857142857142857	-0.0714285714285714	0.55952380952381	-0.0714285714285714	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3857.0	0.857142857142857	0.0357142857142857	0.5	0.464285714285714	0.0357142857142857	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3858.0	0.857142857142857	0.321428571428571	0.392857142857143	0.523809523809524	0.321428571428571	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3859.0	0.857142857142857	-0.428571428571429	-0.821428571428571	-0.130952380952381	-0.821428571428571	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3860.0	0.535714285714286	0.642857142857143	0.142857142857143	0.440476190476191	0.142857142857143	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3861.0	0.5	0.678571428571429	0.642857142857143	0.607142857142857	0.5	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3862.0	0.464285714285714	0.678571428571429	-0.214285714285714	0.30952380952381	-0.214285714285714	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3863.0	0.642857142857143	0.678571428571429	0.535714285714286	0.619047619047619	0.535714285714286	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3864.0	0.785714285714286	0.607142857142857	0.0357142857142857	0.476190476190476	0.0357142857142857	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3865.0	0.857142857142857	0.571428571428571	0.428571428571429	0.619047619047619	0.428571428571429	0.821428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3866.0	0.392857142857143	0.357142857142857	0.214285714285714	0.321428571428571	0.214285714285714	0.535714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3867.0	0.178571428571429	0.964285714285714	0.0714285714285714	0.404761904761905	0.0714285714285714	0.0714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3868.0	0.892857142857143	0.785714285714286	0.928571428571429	0.869047619047619	0.785714285714286	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3869.0	0.928571428571429	0.535714285714286	0.642857142857143	0.702380952380953	0.535714285714286	0.571428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3870.0	0.678571428571429	0.714285714285714	0.5	0.630952380952381	0.5	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3871.0	0.5	0.535714285714286	0.428571428571429	0.488095238095238	0.428571428571429	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3872.0	0.678571428571429	0.75	0.785714285714286	0.738095238095238	0.678571428571429	0.928571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3873.0	0.821428571428571	0.678571428571429	0.428571428571429	0.642857142857143	0.428571428571429	0.321428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3874.0	0.678571428571429	0.0	0.321428571428571	0.333333333333333	0.0	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3875.0	0.928571428571429	-0.25	0.0357142857142857	0.238095238095238	-0.25	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3876.0	0.428571428571429	0.25	0.357142857142857	0.345238095238095	0.25	0.392857142857143	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3877.0	0.714285714285714	0.607142857142857	-0.25	0.357142857142857	-0.25	0.964285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3878.0	0.5	0.75	0.142857142857143	0.464285714285714	0.142857142857143	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3879.0	0.714285714285714	-0.214285714285714	0.428571428571429	0.30952380952381	-0.214285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3880.0	0.892857142857143	-0.321428571428571	0.392857142857143	0.321428571428571	-0.321428571428571	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3881.0	0.535714285714286	0.428571428571429	0.285714285714286	0.416666666666667	0.285714285714286	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3882.0	0.392857142857143	0.142857142857143	0.392857142857143	0.30952380952381	0.142857142857143	0.5	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3883.0	0.428571428571429	0.678571428571429	0.714285714285714	0.607142857142857	0.428571428571429	0.142857142857143	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3884.0	0.607142857142857	0.821428571428571	0.535714285714286	0.654761904761905	0.535714285714286	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3885.0	0.821428571428571	0.928571428571429	0.0357142857142857	0.595238095238095	0.0357142857142857	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3886.0	0.464285714285714	0.642857142857143	-0.285714285714286	0.273809523809524	-0.285714285714286	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3887.0	0.892857142857143	0.821428571428571	0.607142857142857	0.773809523809524	0.607142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3888.0	0.178571428571429	0.321428571428571	0.75	0.416666666666667	0.178571428571429	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3889.0	0.928571428571429	0.857142857142857	0.785714285714286	0.857142857142857	0.785714285714286	0.5	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3890.0	0.0	0.785714285714286	0.0357142857142857	0.273809523809524	0.0	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3891.0	0.892857142857143	0.678571428571429	-0.214285714285714	0.452380952380953	-0.214285714285714	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3892.0	0.75	0.464285714285714	0.75	0.654761904761905	0.464285714285714	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3893.0	0.678571428571429	0.357142857142857	0.107142857142857	0.380952380952381	0.107142857142857	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3894.0	0.75	-0.214285714285714	0.178571428571429	0.238095238095238	-0.214285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3895.0	0.642857142857143	0.857142857142857	0.857142857142857	0.785714285714286	0.642857142857143	0.678571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3896.0	0.714285714285714	0.892857142857143	0.285714285714286	0.630952380952381	0.285714285714286	0.464285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3897.0	0.857142857142857	0.642857142857143	0.357142857142857	0.619047619047619	0.357142857142857	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3898.0	0.892857142857143	0.357142857142857	0.0	0.416666666666667	0.0	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3899.0	0.714285714285714	0.535714285714286	0.75	0.666666666666667	0.535714285714286	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3900.0	0.428571428571429	0.678571428571429	0.392857142857143	0.5	0.392857142857143	0.285714285714286	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3901.0	-0.214285714285714	-0.178571428571429	-0.214285714285714	-0.202380952380952	-0.214285714285714	-0.607142857142857	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3902.0	0.857142857142857	0.142857142857143	0.642857142857143	0.547619047619048	0.142857142857143	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3903.0	0.5	0.285714285714286	-0.321428571428571	0.154761904761905	-0.321428571428571	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3904.0	0.714285714285714	0.321428571428571	0.464285714285714	0.5	0.321428571428571	0.392857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3905.0	0.642857142857143	0.75	0.785714285714286	0.726190476190476	0.642857142857143	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3906.0	0.821428571428571	0.785714285714286	0.714285714285714	0.773809523809524	0.714285714285714	0.607142857142857	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3907.0	0.285714285714286	0.535714285714286	0.785714285714286	0.535714285714286	0.285714285714286	0.535714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3908.0	0.75	-0.25	-0.107142857142857	0.130952380952381	-0.25	0.535714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3909.0	-0.285714285714286	-0.0357142857142857	-0.5	-0.273809523809524	-0.5	-0.392857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3910.0	0.535714285714286	0.714285714285714	0.285714285714286	0.511904761904762	0.285714285714286	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3911.0	0.857142857142857	0.142857142857143	0.0714285714285714	0.357142857142857	0.0714285714285714	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3912.0	0.392857142857143	0.107142857142857	0.357142857142857	0.285714285714286	0.107142857142857	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3913.0	0.642857142857143	0.5	0.321428571428571	0.488095238095238	0.321428571428571	0.464285714285714	2.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3914.0	0.964285714285714	0.821428571428571	0.107142857142857	0.630952380952381	0.107142857142857	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3915.0	0.357142857142857	0.142857142857143	0.285714285714286	0.261904761904762	0.142857142857143	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3916.0	0.321428571428571	0.535714285714286	0.5	0.452380952380952	0.321428571428571	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3917.0	0.571428571428571	0.928571428571429	0.428571428571429	0.642857142857143	0.428571428571429	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3918.0	0.5	-0.714285714285714	-0.0357142857142857	-0.0833333333333333	-0.714285714285714	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3919.0	0.464285714285714	0.642857142857143	0.607142857142857	0.571428571428572	0.464285714285714	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3920.0	0.964285714285714	0.25	0.714285714285714	0.642857142857143	0.25	0.285714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3921.0	0.321428571428571	-0.142857142857143	0.0714285714285714	0.0833333333333333	-0.142857142857143	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3922.0	0.75	0.642857142857143	-0.107142857142857	0.428571428571429	-0.107142857142857	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	3923.0	0.821428571428571	0.0	-0.178571428571429	0.214285714285714	-0.178571428571429	0.642857142857143	6.0										
