gene_symbol	n_entrez_per_symbol	probe_id	gene_symbol_raw	entrez_raw	platform	symbol_unique	entrez_unique	entrez_id	mapping_status	used_reliable	selected_highest_iqr_probe	used_shared_universe
RPE	1	11741509_a_at	RPE	6120	GPL13667	TRUE	TRUE	6120	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HERPUD1	1	11741510_a_at	HERPUD1	9709	GPL13667	TRUE	TRUE	9709	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SCD5	1	11741511_x_at	SCD5	79966	GPL13667	TRUE	TRUE	79966	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SEC14L3	1	11741512_a_at	SEC14L3	266629	GPL13667	TRUE	TRUE	266629	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LDHAL6A	1	11741513_a_at	LDHAL6A	160287	GPL13667	TRUE	TRUE	160287	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LDHAL6A	1	11741514_x_at	LDHAL6A	160287	GPL13667	TRUE	TRUE	160287	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GGA1	1	11741515_at	GGA1	26088	GPL13667	TRUE	TRUE	26088	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SELV	1	11741516_at	SELV	348303	GPL13667	TRUE	TRUE	348303	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
FCGR2B	1	11741517_s_at	FCGR2B	2213	GPL13667	TRUE	TRUE	2213	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FCGR2B	1	11741518_x_at	FCGR2B	2213	GPL13667	TRUE	TRUE	2213	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CD14	1	11741519_s_at	CD14	929	GPL13667	TRUE	TRUE	929	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CD14	1	11741520_x_at	CD14	929	GPL13667	TRUE	TRUE	929	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HAO2	1	11741521_a_at	HAO2	51179	GPL13667	TRUE	TRUE	51179	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RGR	1	11741522_a_at	RGR	5995	GPL13667	TRUE	TRUE	5995	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AMAC1L2	1	11741523_x_at	AMAC1L2	83650	GPL13667	TRUE	TRUE	83650	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
C22orf24	1	11741524_a_at	C22orf24	25775	GPL13667	TRUE	TRUE	25775	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C22orf24	1	11741525_at	C22orf24	25775	GPL13667	TRUE	TRUE	25775	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SUMO2	1	11741526_x_at	SUMO2	6613	GPL13667	TRUE	TRUE	6613	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11741527_a_at	GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8	100008586 /// 100101629 /// 100132399 /// 2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645037 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
ACP1	1	11741528_a_at	ACP1	52	GPL13667	TRUE	TRUE	52	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ACP1	1	11741529_at	ACP1	52	GPL13667	TRUE	TRUE	52	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EFCAB8	1	11741530_at	EFCAB8	388795	GPL13667	TRUE	TRUE	388795	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ITGAD	1	11741531_at	ITGAD	3681	GPL13667	TRUE	TRUE	3681	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MYO1H	1	11741532_at	MYO1H	283446	GPL13667	TRUE	TRUE	283446	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EVC2	1	11741533_a_at	EVC2	132884	GPL13667	TRUE	TRUE	132884	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SRMS	1	11741534_at	SRMS	6725	GPL13667	TRUE	TRUE	6725	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TMEM2	1	11741535_a_at	TMEM2	23670	GPL13667	TRUE	TRUE	23670	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TMEM2	1	11741536_x_at	TMEM2	23670	GPL13667	TRUE	TRUE	23670	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KIF13A	1	11741537_a_at	KIF13A	63971	GPL13667	TRUE	TRUE	63971	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KLHL30	1	11741538_at	KLHL30	377007	GPL13667	TRUE	TRUE	377007	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DMKN	1	11741539_x_at	DMKN	93099	GPL13667	TRUE	TRUE	93099	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CDC42BPA	1	11741540_a_at	CDC42BPA	8476	GPL13667	TRUE	TRUE	8476	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EYA4	1	11741541_a_at	EYA4	2070	GPL13667	TRUE	TRUE	2070	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CNTN5	1	11741542_a_at	CNTN5	53942	GPL13667	TRUE	TRUE	53942	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF577	1	11741543_x_at	ZNF577	84765	GPL13667	TRUE	TRUE	84765	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLFN14	1	11741544_at	SLFN14	342618	GPL13667	TRUE	TRUE	342618	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
FBXO11	1	11741545_x_at	FBXO11	80204	GPL13667	TRUE	TRUE	80204	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ECHDC1	1	11741546_a_at	ECHDC1	55862	GPL13667	TRUE	TRUE	55862	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
NEDD4L	1	11741547_a_at	NEDD4L	23327	GPL13667	TRUE	TRUE	23327	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MBNL1	1	11741548_a_at	MBNL1	4154	GPL13667	TRUE	TRUE	4154	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GRHL1	1	11741549_a_at	GRHL1	29841	GPL13667	TRUE	TRUE	29841	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
OSBPL6	1	11741550_a_at	OSBPL6	114880	GPL13667	TRUE	TRUE	114880	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11741551_x_at	GOLGA6A /// GOLGA6B /// GOLGA6C	342096 /// 55889 /// 653641	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
	0	11741552_x_at	GOLGA6A /// GOLGA6B /// GOLGA6C /// LOC645752	342096 /// 55889 /// 645752 /// 653641	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
SKIL	1	11741553_a_at	SKIL	6498	GPL13667	TRUE	TRUE	6498	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CASP8	1	11741554_x_at	CASP8	841	GPL13667	TRUE	TRUE	841	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LIPA	1	11741555_s_at	LIPA	3988	GPL13667	TRUE	TRUE	3988	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AKIRIN1	1	11741556_x_at	AKIRIN1	79647	GPL13667	TRUE	TRUE	79647	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PCDHGA9	1	11741557_a_at	PCDHGA9	56107	GPL13667	TRUE	TRUE	56107	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
HOXB6	1	11741558_a_at	HOXB6	3216	GPL13667	TRUE	TRUE	3216	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ANXA13	1	11741559_a_at	ANXA13	312	GPL13667	TRUE	TRUE	312	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HOXA6	1	11741560_s_at	HOXA6	3203	GPL13667	TRUE	TRUE	3203	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GPR116	1	11741561_a_at	GPR116	221395	GPL13667	TRUE	TRUE	221395	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
MME	1	11741562_a_at	MME	4311	GPL13667	TRUE	TRUE	4311	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
AMBRA1	1	11741563_a_at	AMBRA1	55626	GPL13667	TRUE	TRUE	55626	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CNNM3	1	11741564_a_at	CNNM3	26505	GPL13667	TRUE	TRUE	26505	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C1QTNF7	1	11741565_a_at	C1QTNF7	114905	GPL13667	TRUE	TRUE	114905	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SYNPO2L	1	11741566_a_at	SYNPO2L	79933	GPL13667	TRUE	TRUE	79933	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLCO2B1	1	11741567_x_at	SLCO2B1	11309	GPL13667	TRUE	TRUE	11309	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FUT8	1	11741568_a_at	FUT8	2530	GPL13667	TRUE	TRUE	2530	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC26A1	1	11741569_a_at	SLC26A1	10861	GPL13667	TRUE	TRUE	10861	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
UBE2Q2	1	11741570_a_at	UBE2Q2	92912	GPL13667	TRUE	TRUE	92912	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF682	1	11741571_a_at	ZNF682	91120	GPL13667	TRUE	TRUE	91120	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RGS4	1	11741572_a_at	RGS4	5999	GPL13667	TRUE	TRUE	5999	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF219	1	11741573_a_at	ZNF219	51222	GPL13667	TRUE	TRUE	51222	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AP1AR	1	11741574_s_at	AP1AR	55435	GPL13667	TRUE	TRUE	55435	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DEK	1	11741575_a_at	DEK	7913	GPL13667	TRUE	TRUE	7913	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LEMD2	1	11741576_a_at	LEMD2	221496	GPL13667	TRUE	TRUE	221496	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LEMD2	1	11741577_a_at	LEMD2	221496	GPL13667	TRUE	TRUE	221496	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC30A2	1	11741578_a_at	SLC30A2	7780	GPL13667	TRUE	TRUE	7780	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC30A2	1	11741579_a_at	SLC30A2	7780	GPL13667	TRUE	TRUE	7780	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TOM1	1	11741580_a_at	TOM1	10043	GPL13667	TRUE	TRUE	10043	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SNAP23	1	11741581_s_at	SNAP23	8773	GPL13667	TRUE	TRUE	8773	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC3A2	1	11741582_a_at	SLC3A2	6520	GPL13667	TRUE	TRUE	6520	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LILRA4	1	11741583_a_at	LILRA4	23547	GPL13667	TRUE	TRUE	23547	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ASB10	1	11741584_a_at	ASB10	136371	GPL13667	TRUE	TRUE	136371	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DNAJC28	1	11741585_x_at	DNAJC28	54943	GPL13667	TRUE	TRUE	54943	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ERLIN2	1	11741586_a_at	ERLIN2	11160	GPL13667	TRUE	TRUE	11160	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ERLIN2	1	11741587_x_at	ERLIN2	11160	GPL13667	TRUE	TRUE	11160	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11741588_a_at	RTEL1 /// TNFRSF6B	51750 /// 8771	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
EEF1D	1	11741589_x_at	EEF1D	1936	GPL13667	TRUE	TRUE	1936	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ICAM4	1	11741590_x_at	ICAM4	3386	GPL13667	TRUE	TRUE	3386	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ABCD3	1	11741591_at	ABCD3	5825	GPL13667	TRUE	TRUE	5825	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ABCD3	1	11741592_x_at	ABCD3	5825	GPL13667	TRUE	TRUE	5825	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LENEP	1	11741593_a_at	LENEP	55891	GPL13667	TRUE	TRUE	55891	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LST1	1	11741594_a_at	LST1	7940	GPL13667	TRUE	TRUE	7940	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TSHB	1	11741595_at	TSHB	7252	GPL13667	TRUE	TRUE	7252	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SMR3A	1	11741596_at	SMR3A	26952	GPL13667	TRUE	TRUE	26952	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
	0	11741597_s_at	PIKFYVE /// SMR3A /// SMR3B	10879 /// 200576 /// 26952	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
SMR3A	1	11741598_x_at	SMR3A	26952	GPL13667	TRUE	TRUE	26952	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LCE2A	1	11741599_at	LCE2A	353139	GPL13667	TRUE	TRUE	353139	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C1QL3	1	11741600_at	C1QL3	389941	GPL13667	TRUE	TRUE	389941	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EDN3	1	11741601_a_at	EDN3	1908	GPL13667	TRUE	TRUE	1908	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EDN3	1	11741602_x_at	EDN3	1908	GPL13667	TRUE	TRUE	1908	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
HIVEP3	1	11741603_a_at	HIVEP3	59269	GPL13667	TRUE	TRUE	59269	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HIVEP3	1	11741604_x_at	HIVEP3	59269	GPL13667	TRUE	TRUE	59269	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CHD3	1	11741605_a_at	CHD3	1107	GPL13667	TRUE	TRUE	1107	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CHD3	1	11741606_s_at	CHD3	1107	GPL13667	TRUE	TRUE	1107	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RRP12	1	11741607_a_at	RRP12	23223	GPL13667	TRUE	TRUE	23223	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RRP12	1	11741608_x_at	RRP12	23223	GPL13667	TRUE	TRUE	23223	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PTPRS	1	11741609_a_at	PTPRS	5802	GPL13667	TRUE	TRUE	5802	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
IL16	1	11741610_a_at	IL16	3603	GPL13667	TRUE	TRUE	3603	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DGKG	1	11741611_a_at	DGKG	1608	GPL13667	TRUE	TRUE	1608	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CSRP1	1	11741612_a_at	CSRP1	1465	GPL13667	TRUE	TRUE	1465	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KCNB2	1	11741613_at	KCNB2	9312	GPL13667	TRUE	TRUE	9312	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KLC2	1	11741614_x_at	KLC2	64837	GPL13667	TRUE	TRUE	64837	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KPNA7	1	11741615_at	KPNA7	402569	GPL13667	TRUE	TRUE	402569	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GPRIN3	1	11741616_a_at	GPRIN3	285513	GPL13667	TRUE	TRUE	285513	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GPRIN3	1	11741617_a_at	GPRIN3	285513	GPL13667	TRUE	TRUE	285513	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATP2B3	1	11741618_a_at	ATP2B3	492	GPL13667	TRUE	TRUE	492	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SCN7A	1	11741619_a_at	SCN7A	6332	GPL13667	TRUE	TRUE	6332	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SMARCD1	1	11741620_a_at	SMARCD1	6602	GPL13667	TRUE	TRUE	6602	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LRIT1	1	11741621_at	LRIT1	26103	GPL13667	TRUE	TRUE	26103	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CYHR1	1	11741622_s_at	CYHR1	50626	GPL13667	TRUE	TRUE	50626	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NAAA	1	11741623_at	NAAA	27163	GPL13667	TRUE	TRUE	27163	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
VSTM2B	1	11741624_at	VSTM2B	342865	GPL13667	TRUE	TRUE	342865	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC22A23	1	11741625_a_at	SLC22A23	63027	GPL13667	TRUE	TRUE	63027	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MALT1	1	11741626_a_at	MALT1	10892	GPL13667	TRUE	TRUE	10892	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ST7L	1	11741627_a_at	ST7L	54879	GPL13667	TRUE	TRUE	54879	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ST7L	1	11741628_x_at	ST7L	54879	GPL13667	TRUE	TRUE	54879	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
POLR3H	1	11741629_a_at	POLR3H	171568	GPL13667	TRUE	TRUE	171568	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C3orf58	1	11741630_a_at	C3orf58	205428	GPL13667	TRUE	TRUE	205428	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C3orf58	1	11741631_a_at	C3orf58	205428	GPL13667	TRUE	TRUE	205428	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TAP2	1	11741632_a_at	TAP2	6891	GPL13667	TRUE	TRUE	6891	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C17orf66	1	11741633_a_at	C17orf66	256957	GPL13667	TRUE	TRUE	256957	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
GPR6	1	11741634_a_at	GPR6	2830	GPL13667	TRUE	TRUE	2830	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GPR6	1	11741635_at	GPR6	2830	GPL13667	TRUE	TRUE	2830	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
OR2W3	1	11741636_at	OR2W3	343171	GPL13667	TRUE	TRUE	343171	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
TMEM95	1	11741637_at	TMEM95	339168	GPL13667	TRUE	TRUE	339168	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PLAG1	1	11741638_a_at	PLAG1	5324	GPL13667	TRUE	TRUE	5324	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DIO2	1	11741639_a_at	DIO2	1734	GPL13667	TRUE	TRUE	1734	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZFX	1	11741640_a_at	ZFX	7543	GPL13667	TRUE	TRUE	7543	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZFX	1	11741641_a_at	ZFX	7543	GPL13667	TRUE	TRUE	7543	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11741642_s_at	ZFX /// ZFY	7543 /// 7544	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
ZFX	1	11741643_x_at	ZFX	7543	GPL13667	TRUE	TRUE	7543	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATXN7L1	1	11741644_a_at	ATXN7L1	222255	GPL13667	TRUE	TRUE	222255	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ATXN7L1	1	11741645_a_at	ATXN7L1	222255	GPL13667	TRUE	TRUE	222255	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ATXN7L1	1	11741646_s_at	ATXN7L1	222255	GPL13667	TRUE	TRUE	222255	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ESRRG	1	11741647_a_at	ESRRG	2104	GPL13667	TRUE	TRUE	2104	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MBNL1	1	11741648_s_at	MBNL1	4154	GPL13667	TRUE	TRUE	4154	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLC12A4	1	11741649_a_at	SLC12A4	6560	GPL13667	TRUE	TRUE	6560	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LRP12	1	11741650_a_at	LRP12	29967	GPL13667	TRUE	TRUE	29967	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
POT1	1	11741651_a_at	POT1	25913	GPL13667	TRUE	TRUE	25913	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PAX8	1	11741652_a_at	PAX8	7849	GPL13667	TRUE	TRUE	7849	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ABCG4	1	11741653_a_at	ABCG4	64137	GPL13667	TRUE	TRUE	64137	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LRIT3	1	11741654_a_at	LRIT3	345193	GPL13667	TRUE	TRUE	345193	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C1orf198	1	11741655_a_at	C1orf198	84886	GPL13667	TRUE	TRUE	84886	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SLCO1C1	1	11741656_a_at	SLCO1C1	53919	GPL13667	TRUE	TRUE	53919	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SYDE1	1	11741657_a_at	SYDE1	85360	GPL13667	TRUE	TRUE	85360	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SYDE1	1	11741658_s_at	SYDE1	85360	GPL13667	TRUE	TRUE	85360	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CDH26	1	11741659_a_at	CDH26	60437	GPL13667	TRUE	TRUE	60437	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TAGAP	1	11741660_a_at	TAGAP	117289	GPL13667	TRUE	TRUE	117289	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ARMC8	1	11741661_a_at	ARMC8	25852	GPL13667	TRUE	TRUE	25852	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11741662_a_at	EIF3C /// EIF3CL	728689 /// 8663	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
	0	11741663_x_at	EIF3C /// EIF3CL	728689 /// 8663	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
PCDHGA11	1	11741664_a_at	PCDHGA11	56105	GPL13667	TRUE	TRUE	56105	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
